,תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %
1059,07.09.2017,1260.41,1266.54,1266.67,1260.31,124.76M,-0.42%
1060,06.09.2017,1265.72,1264.7,1268.9,1262.18,44.54M,-0.09%
1061,05.09.2017,1266.83,1263.36,1270.05,1262.94,38.87M,0.28%
1062,04.09.2017,1263.29,1260.94,1263.9,1258.53,67.15M,0.56%
1063,03.09.2017,1256.3,1266.77,1267.86,1252.52,33.92M,-1.17%
1064,31.08.2017,1271.11,1267.1,1271.74,1264.06,61.12M,0.68%
1065,30.08.2017,1262.51,1260.15,1263.26,1257.42,57.04M,0.72%
1066,29.08.2017,1253.47,1260.61,1260.66,1248.77,50.80M,-0.84%
1067,28.08.2017,1264.1,1260.78,1266.65,1257.35,63.59M,0.19%
1068,27.08.2017,1261.67,1263.96,1264.47,1259.64,29.15M,-0.17%
1069,24.08.2017,1263.8,1265.49,1267.17,1262.96,111.16M,0.10%
1070,23.08.2017,1262.58,1271.88,1272.96,1262.52,68.40M,-0.64%
1071,22.08.2017,1270.75,1265.42,1270.97,1263.27,68.47M,0.89%
1072,21.08.2017,1259.6,1254.08,1266.0,1251.88,63.99M,0.25%
1073,20.08.2017,1256.4,1254.73,1256.45,1253.57,28.20M,-0.29%
1074,17.08.2017,1260.11,1263.82,1264.5,1258.38,47.09M,-0.39%
1075,16.08.2017,1265.05,1261.08,1266.49,1259.59,38.30M,0.51%
1076,15.08.2017,1258.57,1259.08,1263.42,1254.06,58.97M,0.05%
1077,14.08.2017,1257.98,1240.74,1258.68,1240.15,68.42M,1.75%
1078,13.08.2017,1236.29,1232.96,1240.02,1230.33,21.66M,0.14%
1079,10.08.2017,1234.61,1226.57,1242.28,1226.57,113.23M,-1.08%
1080,09.08.2017,1248.14,1253.54,1254.1,1244.16,56.20M,-0.98%
1081,08.08.2017,1260.49,1263.24,1269.42,1257.95,80.44M,-0.36%
1082,07.08.2017,1265.01,1267.57,1269.71,1248.2,67.24M,0.06%
1083,06.08.2017,1264.19,1267.65,1269.77,1261.32,69.33M,-1.05%
1084,03.08.2017,1277.62,1287.4,1289.37,1277.62,151.27M,-0.95%
1085,02.08.2017,1289.89,1298.58,1299.62,1289.89,58.07M,-0.54%
1086,31.07.2017,1296.95,1299.18,1300.92,1296.04,48.58M,-0.15%
1087,30.07.2017,1298.85,1301.62,1301.75,1296.96,36.90M,-0.26%
1088,27.07.2017,1302.23,1305.98,1306.27,1301.67,69.38M,-0.10%
1089,26.07.2017,1303.59,1305.56,1306.45,1301.31,51.53M,-0.11%
1090,25.07.2017,1305.05,1302.32,1305.08,1301.11,60.23M,0.33%
1091,24.07.2017,1300.82,1301.04,1303.01,1298.94,66.77M,-0.10%
1092,23.07.2017,1302.12,1308.23,1308.23,1299.21,35.44M,-0.41%
1093,20.07.2017,1307.43,1309.75,1311.81,1307.43,55.96M,0.03%
1094,19.07.2017,1307.06,1309.93,1310.98,1305.64,58.49M,0.07%
1095,18.07.2017,1306.2,1311.2,1312.92,1305.02,143.70M,-0.37%
1096,17.07.2017,1311.1,1315.15,1317.34,1307.72,125.63M,-0.35%
1097,16.07.2017,1315.66,1314.79,1320.43,1314.78,74.26M,0.37%
1098,13.07.2017,1310.85,1305.51,1321.97,1302.61,120.37M,0.64%
1099,12.07.2017,1302.47,1297.72,1302.47,1297.34,84.25M,0.41%
1100,11.07.2017,1297.12,1300.36,1301.54,1295.38,72.65M,-0.12%
1101,10.07.2017,1298.62,1297.64,1301.42,1297.04,63.77M,0.12%
1102,09.07.2017,1297.1,1293.4,1297.1,1293.3,20.89M,0.64%
1103,06.07.2017,1288.83,1292.52,1294.74,1287.74,126.94M,-0.32%
1104,05.07.2017,1292.92,1294.34,1297.67,1292.92,55.88M,-0.08%
1105,04.07.2017,1293.93,1290.76,1294.83,1290.58,62.31M,0.02%
1106,03.07.2017,1293.7,1293.19,1295.9,1291.89,61.53M,0.17%
1107,02.07.2017,1291.5,1288.5,1292.54,1288.5,58.46M,0.20%
1108,29.06.2017,1288.88,1298.32,1298.49,1287.73,148.20M,-0.09%
1109,28.06.2017,1290.08,1285.83,1291.33,1282.69,66.53M,-0.16%
1110,27.06.2017,1292.19,1295.38,1295.47,1290.0,87.87M,-0.44%
1111,26.06.2017,1297.87,1297.57,1299.41,1295.12,71.31M,0.07%
1112,25.06.2017,1296.91,1296.52,1299.23,1294.11,50.05M,0.35%
1113,22.06.2017,1292.38,1297.2,1297.46,1292.27,66.00M,-0.32%
1114,21.06.2017,1296.58,1292.03,1296.77,1287.16,64.46M,0.08%
1115,20.06.2017,1295.55,1298.89,1301.79,1293.23,87.66M,-0.26%
1116,19.06.2017,1298.95,1289.32,1299.52,1289.32,118.92M,0.91%
1117,18.06.2017,1287.27,1283.65,1288.52,1283.02,66.91M,0.32%
1118,15.06.2017,1283.19,1291.85,1291.85,1279.2,169.46M,-0.72%
1119,14.06.2017,1292.44,1289.91,1292.64,1288.78,192.40M,0.28%
1120,13.06.2017,1288.88,1282.45,1290.75,1282.32,94.83M,0.67%
1121,12.06.2017,1280.33,1289.82,1291.18,1279.18,78.72M,-0.83%
1122,11.06.2017,1290.99,1289.7,1292.03,1288.07,55.72M,0.00%
1123,08.06.2017,1290.99,1295.06,1295.32,1289.15,164.16M,-0.34%
1124,07.06.2017,1295.39,1294.28,1296.03,1292.85,107.48M,0.21%
1125,06.06.2017,1292.64,1296.48,1297.68,1290.3,71.16M,-0.46%
1126,05.06.2017,1298.55,1301.33,1301.84,1296.34,90.61M,-0.19%
1127,04.06.2017,1301.01,1302.64,1304.84,1299.49,41.38M,0.51%
1128,01.06.2017,1294.46,1296.13,1296.33,1292.02,120.12M,-0.10%
1129,29.05.2017,1295.82,1297.63,1300.13,1295.58,88.04M,-0.07%
1130,28.05.2017,1296.77,1300.32,1302.83,1296.15,48.17M,-0.38%
1131,25.05.2017,1301.73,1301.06,1303.96,1298.1,111.28M,0.21%
1132,24.05.2017,1299.05,1300.63,1301.47,1296.62,51.37M,-0.05%
1133,23.05.2017,1299.65,1296.31,1300.32,1295.18,48.76M,0.18%
1134,22.05.2017,1297.33,1294.24,1299.27,1291.61,58.46M,0.40%
1135,21.05.2017,1292.17,1287.78,1294.98,1287.2,35.13M,0.79%
1136,18.05.2017,1282.08,1291.37,1291.37,1275.8,82.42M,-0.69%
1137,17.05.2017,1291.02,1301.55,1301.73,1289.79,55.95M,-1.13%
1138,16.05.2017,1305.8,1303.85,1308.3,1303.02,83.56M,0.14%
1139,15.05.2017,1303.99,1306.68,1306.84,1299.24,74.45M,0.04%
1140,14.05.2017,1303.5,1298.87,1305.12,1298.87,56.29M,0.63%
1141,11.05.2017,1295.37,1297.08,1297.89,1294.01,90.54M,0.25%
1142,10.05.2017,1292.19,1296.08,1298.74,1290.6,74.55M,-0.39%
1143,09.05.2017,1297.3,1292.07,1297.3,1291.91,68.49M,0.58%
1144,08.05.2017,1289.8,1287.8,1290.89,1285.2,77.40M,0.08%
1145,07.05.2017,1288.78,1279.34,1289.14,1278.41,65.97M,1.03%
1146,04.05.2017,1275.65,1274.38,1279.18,1272.3,102.44M,0.31%
1147,03.05.2017,1271.76,1267.35,1273.16,1266.72,67.01M,0.52%
1148,30.04.2017,1265.22,1268.99,1270.55,1263.63,42.33M,-0.49%
1149,27.04.2017,1271.4,1274.69,1274.81,1269.47,124.18M,-0.26%
1150,26.04.2017,1274.66,1268.93,1274.66,1265.81,50.55M,0.57%
1151,25.04.2017,1267.42,1267.12,1268.8,1262.94,94.43M,0.16%
1152,24.04.2017,1265.44,1261.84,1267.63,1261.84,81.37M,1.14%
1153,23.04.2017,1251.16,1255.89,1256.89,1248.33,63.35M,-0.61%
1154,20.04.2017,1258.82,1255.75,1260.45,1252.31,59.17M,0.27%
1155,19.04.2017,1255.42,1244.96,1255.42,1243.76,61.74M,0.79%
1156,18.04.2017,1245.64,1249.46,1252.86,1241.85,66.50M,0.07%
1157,13.04.2017,1244.78,1258.16,1259.18,1240.51,48.45M,-1.09%
1158,12.04.2017,1258.56,1257.76,1261.57,1257.16,54.13M,-0.03%
1159,09.04.2017,1258.9,1261.63,1262.53,1256.9,69.79M,-0.27%
1160,06.04.2017,1262.25,1260.79,1264.95,1258.11,233.86M,-0.47%
1161,05.04.2017,1268.18,1255.88,1268.18,1253.31,201.33M,1.13%
1162,04.04.2017,1253.97,1253.02,1257.69,1250.04,44.63M,0.15%
1163,03.04.2017,1252.13,1254.98,1257.05,1251.04,44.32M,-0.07%
1164,02.04.2017,1253.01,1245.47,1254.03,1245.47,24.97M,0.12%
1165,30.03.2017,1251.54,1247.35,1251.54,1246.73,103.32M,-0.09%
1166,29.03.2017,1252.73,1256.39,1258.0,1250.69,48.45M,-0.12%
1167,28.03.2017,1254.22,1254.6,1257.25,1250.54,57.24M,0.57%
1168,27.03.2017,1247.14,1250.19,1250.19,1243.36,60.42M,-0.74%
1169,26.03.2017,1256.5,1261.52,1265.37,1255.47,31.85M,-0.76%
1170,23.03.2017,1266.08,1259.83,1267.58,1259.8,70.25M,0.15%
1171,22.03.2017,1264.16,1254.62,1265.71,1253.79,57.40M,0.06%
1172,21.03.2017,1263.38,1272.52,1277.3,1262.69,93.99M,-0.61%
1173,20.03.2017,1271.12,1267.73,1272.4,1264.65,67.54M,0.45%
1174,19.03.2017,1265.39,1270.22,1271.49,1263.88,38.65M,-0.56%
1175,16.03.2017,1272.48,1288.66,1288.66,1269.61,95.73M,-0.57%
1176,15.03.2017,1279.83,1280.39,1282.78,1277.65,47.32M,0.04%
1177,14.03.2017,1279.3,1283.14,1283.81,1276.41,67.29M,-0.25%
1178,13.03.2017,1282.56,1281.87,1283.36,1279.52,47.10M,0.09%
1179,09.03.2017,1281.42,1277.12,1282.68,1276.61,-,0.06%
1180,08.03.2017,1280.7,1274.41,1281.75,1274.06,-,0.58%
1181,07.03.2017,1273.32,1273.92,1277.56,1269.67,-,0.01%
1182,06.03.2017,1273.18,1284.37,1284.99,1272.25,-,-1.01%
1183,05.03.2017,1286.14,1285.86,1287.13,1284.14,-,-0.12%
1184,02.03.2017,1287.66,1286.83,1287.66,1281.69,-,0.26%
1185,01.03.2017,1284.33,1268.51,1284.33,1267.93,-,1.48%
1186,28.02.2017,1265.61,1273.24,1273.43,1265.61,-,-0.97%
1187,27.02.2017,1277.97,1285.24,1287.05,1273.3,-,-0.61%
1188,26.02.2017,1285.78,1286.7,1287.2,1283.14,-,-0.05%
1189,23.02.2017,1286.42,1286.99,1288.99,1283.65,-,-0.22%
1190,22.02.2017,1289.25,1293.01,1294.39,1283.96,-,-0.31%
1191,21.02.2017,1293.32,1295.53,1297.3,1292.87,-,-0.13%
1192,20.02.2017,1294.94,1296.97,1297.41,1293.01,-,-0.02%
1193,19.02.2017,1295.21,1290.71,1295.65,1290.71,-,0.61%
1194,16.02.2017,1287.42,1290.38,1290.72,1284.34,-,0.38%
1195,15.02.2017,1282.57,1283.14,1283.66,1276.22,-,0.52%
1196,14.02.2017,1275.9,1273.62,1276.2,1272.86,-,0.11%
1197,13.02.2017,1274.55,1265.51,1275.64,1264.03,-,0.70%
1198,12.02.2017,1265.72,1264.51,1267.8,1263.29,-,0.96%
1199,09.02.2017,1253.69,1247.97,1253.69,1244.45,443.06M,0.71%
1200,08.02.2017,1244.87,1251.02,1252.79,1243.9,87.14M,-0.63%
1201,07.02.2017,1252.77,1247.45,1253.49,1246.46,75.11M,0.31%
1202,06.02.2017,1248.85,1249.32,1249.85,1243.25,65.06M,0.11%
1203,05.02.2017,1247.5,1253.49,1254.2,1247.5,40.76M,-0.10%
1204,02.02.2017,1248.69,1251.0,1252.21,1243.98,72.15M,-0.43%
1205,01.02.2017,1254.11,1250.5,1256.72,1248.41,51.08M,0.90%
1206,31.01.2017,1242.96,1236.43,1243.29,1235.71,55.75M,0.18%
1207,30.01.2017,1240.74,1252.5,1252.5,1240.74,51.74M,-0.94%
1208,29.01.2017,1252.57,1254.96,1255.21,1252.18,32.50M,0.18%
1209,26.01.2017,1250.29,1251.47,1253.7,1248.92,115.73M,0.18%
1210,25.01.2017,1248.08,1243.96,1249.29,1241.72,62.93M,0.72%
1211,24.01.2017,1239.15,1234.32,1240.19,1233.08,61.66M,0.56%
1212,23.01.2017,1232.24,1238.45,1239.75,1230.51,68.39M,-0.96%
1213,22.01.2017,1244.14,1246.38,1247.89,1238.64,43.05M,-0.32%
1214,19.01.2017,1248.09,1262.19,1263.61,1247.09,90.94M,-1.02%
1215,18.01.2017,1260.95,1266.47,1266.76,1260.95,53.04M,-0.29%
1216,17.01.2017,1264.59,1265.04,1269.63,1261.3,67.76M,-0.15%
1217,16.01.2017,1266.46,1268.8,1269.19,1264.85,63.58M,-0.36%
1218,15.01.2017,1271.09,1271.03,1273.22,1270.14,27.32M,0.16%
1219,12.01.2017,1269.08,1268.85,1271.11,1267.21,51.04M,-0.58%
1220,11.01.2017,1276.44,1282.07,1282.07,1275.42,41.02M,-0.32%
1221,10.01.2017,1280.51,1283.51,1286.35,1279.53,47.33M,-0.29%
1222,09.01.2017,1284.24,1286.75,1287.39,1281.8,58.77M,-0.01%
1223,08.01.2017,1284.35,1287.2,1288.52,1282.92,41.39M,-0.49%
1224,05.01.2017,1290.66,1289.42,1293.02,1286.94,132.21M,0.22%
1225,04.01.2017,1287.77,1286.52,1289.62,1282.91,91.75M,0.18%
1226,03.01.2017,1285.44,1283.57,1286.96,1280.74,105.93M,0.39%
1227,02.01.2017,1280.42,1279.14,1282.12,1278.05,72.23M,0.27%
1228,01.01.2017,1276.94,1277.04,1279.29,1276.2,54.53M,-0.42%
1229,29.12.2016,1282.37,1282.63,1283.71,1278.86,116.39M,-0.54%
1230,28.12.2016,1289.31,1286.71,1297.18,1283.43,83.81M,0.24%
1231,27.12.2016,1286.21,1273.54,1286.7,1273.49,90.70M,1.09%
1232,26.12.2016,1272.29,1273.0,1273.39,1269.77,69.89M,-0.04%
1233,25.12.2016,1272.85,1278.35,1278.45,1272.11,88.11M,-0.36%
1234,22.12.2016,1277.43,1275.79,1277.43,1273.94,61.89M,0.12%
1235,21.12.2016,1275.91,1280.7,1284.47,1275.22,94.11M,-0.43%
1236,20.12.2016,1281.42,1275.38,1283.15,1274.88,108.37M,0.35%
1237,19.12.2016,1276.99,1272.8,1277.12,1269.37,119.99M,0.29%
1238,18.12.2016,1273.24,1272.48,1275.8,1271.43,74.18M,0.14%
1239,15.12.2016,1271.43,1269.19,1271.91,1264.72,92.72M,-0.01%
1240,14.12.2016,1271.62,1278.97,1279.34,1271.62,111.10M,-0.64%
1241,13.12.2016,1279.87,1275.07,1280.73,1272.51,113.75M,0.61%
1242,12.12.2016,1272.06,1278.23,1278.84,1272.02,198.35M,-0.53%
1243,11.12.2016,1278.85,1273.12,1280.13,1273.11,167.55M,1.15%
1244,08.12.2016,1264.3,1260.94,1265.59,1259.75,243.34M,0.40%
1245,07.12.2016,1259.23,1269.75,1272.24,1258.39,125.65M,-0.39%
1246,06.12.2016,1264.16,1264.89,1270.01,1262.26,149.66M,-0.32%
1247,05.12.2016,1268.27,1255.34,1270.15,1254.91,203.38M,1.19%
1248,04.12.2016,1253.39,1254.86,1255.08,1251.15,109.48M,-0.44%
1249,01.12.2016,1258.89,1261.48,1265.08,1257.75,155.77M,-0.39%
1250,30.11.2016,1263.79,1266.55,1268.24,1263.44,170.61M,-0.27%
1251,29.11.2016,1267.23,1264.82,1270.73,1264.82,91.59M,-0.05%
1252,28.11.2016,1267.92,1272.75,1273.33,1266.99,70.36M,-0.36%
1253,27.11.2016,1272.46,1269.97,1274.74,1269.64,59.06M,0.48%
1254,24.11.2016,1266.33,1268.15,1270.03,1265.95,103.03M,0.04%
1255,23.11.2016,1265.87,1265.45,1268.73,1259.8,66.44M,-0.16%
1256,22.11.2016,1267.87,1265.38,1269.63,1265.33,91.77M,0.49%
1257,21.11.2016,1261.67,1258.96,1262.49,1256.65,86.23M,0.29%
1258,20.11.2016,1258.0,1256.39,1259.02,1255.92,57.51M,0.54%
1259,17.11.2016,1251.26,1252.47,1254.96,1250.24,74.11M,0.04%
1260,16.11.2016,1250.77,1248.44,1251.74,1247.12,86.72M,0.29%
1261,15.11.2016,1247.2,1251.49,1253.56,1245.0,90.14M,-0.10%
1262,14.11.2016,1248.48,1252.04,1253.38,1242.43,85.96M,0.06%
1263,13.11.2016,1247.76,1248.07,1248.81,1244.26,42.11M,0.40%
1264,10.11.2016,1242.83,1248.31,1252.28,1238.64,87.14M,0.77%
1265,09.11.2016,1233.32,1198.59,1240.75,1198.32,87.91M,0.89%
1266,08.11.2016,1222.45,1231.85,1233.68,1222.36,76.62M,-0.87%
1267,07.11.2016,1233.22,1230.88,1234.76,1229.37,77.18M,1.35%
1268,06.11.2016,1216.77,1204.74,1217.66,1204.47,40.02M,0.21%
1269,03.11.2016,1214.27,1211.77,1224.59,1211.77,81.50M,-0.26%
1270,02.11.2016,1217.46,1222.28,1222.33,1213.72,99.63M,-0.64%
1271,01.11.2016,1225.36,1233.15,1234.14,1224.25,80.54M,-0.47%
1272,31.10.2016,1231.09,1237.6,1239.16,1228.84,68.77M,-0.20%
1273,30.10.2016,1233.54,1239.35,1239.62,1233.26,37.99M,-1.37%
1274,27.10.2016,1250.63,1248.67,1256.42,1248.67,90.33M,-0.31%
1275,26.10.2016,1254.46,1256.3,1256.3,1251.8,47.95M,-0.38%
1276,25.10.2016,1259.19,1257.19,1262.56,1255.63,71.35M,0.63%
1277,20.10.2016,1251.35,1250.88,1252.19,1249.51,38.88M,0.06%
1278,19.10.2016,1250.63,1249.75,1251.71,1247.23,46.36M,0.17%
1279,18.10.2016,1248.47,1238.03,1248.47,1237.44,46.47M,0.55%
1280,13.10.2016,1241.6,1251.73,1251.83,1238.09,120.47M,-1.94%
1281,10.10.2016,1266.15,1260.21,1267.54,1259.57,83.56M,0.53%
1282,09.10.2016,1259.47,1255.36,1259.47,1255.19,30.35M,0.18%
1283,06.10.2016,1257.18,1263.35,1263.35,1256.81,85.73M,-0.26%
1284,05.10.2016,1260.51,1252.43,1261.91,1251.77,58.38M,-0.10%
1285,29.09.2016,1261.79,1269.92,1272.11,1260.28,145.75M,-0.66%
1286,28.09.2016,1270.11,1272.68,1276.05,1270.08,78.76M,-0.20%
1287,27.09.2016,1272.65,1277.93,1280.26,1266.48,107.83M,-0.22%
1288,26.09.2016,1275.5,1279.57,1281.41,1273.99,215.25M,-0.58%
1289,25.09.2016,1282.94,1284.89,1286.3,1281.93,53.40M,0.12%
1290,22.09.2016,1281.36,1272.2,1281.36,1271.25,80.53M,1.52%
1291,21.09.2016,1262.16,1262.8,1266.43,1260.75,51.23M,-0.03%
1292,20.09.2016,1262.5,1267.76,1269.61,1262.5,53.04M,-0.61%
1293,19.09.2016,1270.31,1271.75,1273.97,1267.42,52.96M,0.22%
1294,18.09.2016,1267.49,1258.61,1267.49,1258.6,33.93M,0.93%
1295,15.09.2016,1255.75,1253.14,1258.62,1252.47,70.87M,0.04%
1296,14.09.2016,1255.27,1256.59,1258.34,1252.41,146.38M,0.09%
1297,13.09.2016,1254.2,1264.94,1265.77,1253.21,65.79M,-0.34%
1298,12.09.2016,1258.47,1250.72,1259.44,1247.96,79.41M,0.30%
1299,11.09.2016,1254.67,1261.91,1261.91,1251.33,48.19M,-1.92%
1300,08.09.2016,1279.17,1284.46,1285.24,1277.16,65.95M,-0.23%
1301,07.09.2016,1282.12,1274.9,1282.14,1274.9,57.69M,0.61%
1302,06.09.2016,1274.29,1272.47,1277.26,1272.28,46.11M,0.09%
1303,05.09.2016,1273.17,1266.85,1273.17,1266.38,62.82M,0.60%
1304,04.09.2016,1265.55,1267.94,1268.69,1264.61,25.51M,-0.12%
1305,01.09.2016,1267.03,1273.75,1275.15,1266.33,70.32M,-0.35%
1306,31.08.2016,1271.53,1273.47,1276.57,1270.03,78.99M,-0.19%
1307,30.08.2016,1273.89,1273.75,1275.35,1271.81,51.03M,0.16%
1308,29.08.2016,1271.82,1275.55,1277.55,1270.58,48.74M,-0.30%
1309,28.08.2016,1275.68,1277.8,1279.67,1275.66,47.92M,-0.44%
1310,25.08.2016,1281.38,1275.46,1282.02,1275.16,131.88M,-0.95%
1311,24.08.2016,1293.62,1295.46,1297.08,1292.26,101.76M,-0.20%
1312,23.08.2016,1296.15,1292.29,1297.9,1291.2,49.69M,0.30%
1313,22.08.2016,1292.26,1289.28,1294.77,1288.64,62.14M,0.20%
1314,21.08.2016,1289.64,1287.1,1289.64,1286.49,28.35M,0.29%
1315,18.08.2016,1285.92,1284.58,1286.84,1281.88,56.70M,0.17%
1316,17.08.2016,1283.69,1287.74,1290.14,1283.23,38.03M,-0.26%
1317,16.08.2016,1287.05,1290.92,1291.49,1286.31,63.86M,-0.37%
1318,15.08.2016,1291.8,1292.26,1294.48,1290.23,71.75M,0.42%
1319,11.08.2016,1286.42,1288.08,1288.95,1285.45,86.41M,0.39%
1320,10.08.2016,1281.37,1292.73,1300.53,1280.38,80.80M,-0.73%
1321,09.08.2016,1290.82,1288.49,1292.45,1288.02,64.81M,0.13%
1322,08.08.2016,1289.16,1288.26,1293.45,1288.26,52.32M,0.09%
1323,07.08.2016,1287.99,1282.92,1287.99,1282.64,29.01M,1.04%
1324,04.08.2016,1274.72,1268.35,1275.53,1268.35,77.91M,0.57%
1325,03.08.2016,1267.47,1265.03,1267.73,1261.08,86.45M,0.22%
1326,02.08.2016,1264.67,1275.36,1276.66,1264.67,76.43M,-0.86%
1327,01.08.2016,1275.68,1277.21,1279.7,1273.08,116.91M,0.23%
1328,31.07.2016,1272.69,1267.69,1272.69,1267.06,32.45M,0.43%
1329,28.07.2016,1267.26,1278.39,1278.53,1267.26,97.74M,-0.52%
1330,27.07.2016,1273.91,1275.26,1279.1,1273.02,56.62M,-0.12%
1331,26.07.2016,1275.39,1277.02,1278.73,1274.29,59.29M,-0.11%
1332,25.07.2016,1276.81,1277.13,1283.25,1275.11,64.29M,-0.03%
1333,24.07.2016,1277.23,1275.73,1280.01,1274.09,45.55M,-0.09%
1334,21.07.2016,1278.33,1278.92,1282.47,1277.26,52.45M,-0.06%
1335,20.07.2016,1279.15,1269.74,1279.15,1269.11,57.50M,0.69%
1336,19.07.2016,1270.4,1267.47,1270.93,1265.03,50.87M,0.15%
1337,18.07.2016,1268.5,1271.12,1276.54,1266.74,54.50M,-0.07%
1338,17.07.2016,1269.38,1270.81,1271.27,1268.36,27.70M,-0.09%
1339,14.07.2016,1270.56,1264.32,1271.75,1263.74,69.28M,0.62%
1340,13.07.2016,1262.71,1260.67,1265.64,1256.83,72.89M,0.37%
1341,12.07.2016,1258.01,1248.66,1259.63,1248.4,72.80M,0.74%
1342,11.07.2016,1248.82,1249.4,1252.27,1246.03,59.16M,0.28%
1343,10.07.2016,1245.29,1241.98,1246.04,1241.67,35.37M,1.37%
1344,07.07.2016,1228.46,1219.86,1228.46,1219.52,60.15M,1.03%
1345,06.07.2016,1215.89,1220.4,1223.0,1212.08,67.14M,-0.43%
1346,05.07.2016,1221.11,1226.63,1227.63,1220.03,60.93M,-0.56%
1347,04.07.2016,1228.02,1226.37,1229.08,1225.22,69.22M,0.28%
1348,03.07.2016,1224.58,1222.87,1225.88,1222.87,55.55M,1.10%
1349,30.06.2016,1211.21,1212.57,1215.55,1209.77,87.19M,-0.06%
1350,29.06.2016,1211.88,1208.54,1211.88,1205.23,117.35M,0.63%
1351,28.06.2016,1204.31,1199.74,1206.37,1198.19,141.99M,0.67%
1352,27.06.2016,1196.27,1204.7,1212.42,1195.03,166.84M,-0.51%
1353,26.06.2016,1202.41,1203.69,1207.44,1199.49,154.20M,-3.05%
1354,23.06.2016,1240.22,1243.21,1245.39,1237.43,180.49M,-0.03%
1355,22.06.2016,1240.54,1235.64,1240.73,1234.65,188.28M,0.33%
1356,21.06.2016,1236.41,1239.79,1243.45,1235.08,110.34M,-0.15%
1357,20.06.2016,1238.22,1233.36,1242.11,1233.21,116.12M,1.00%
1358,19.06.2016,1225.9,1223.71,1228.51,1223.71,33.88M,0.32%
1359,16.06.2016,1222.02,1219.94,1224.91,1216.6,137.83M,-1.05%
1360,15.06.2016,1235.03,1236.51,1244.38,1233.23,90.14M,0.70%
1361,14.06.2016,1226.41,1227.88,1230.31,1223.02,297.11M,-0.29%
1362,13.06.2016,1229.98,1231.97,1231.97,1225.63,63.79M,-1.32%
1363,09.06.2016,1246.37,1247.82,1250.81,1245.46,138.07M,-0.43%
1364,08.06.2016,1251.81,1258.22,1259.01,1251.81,123.57M,-0.55%
1365,07.06.2016,1258.76,1262.01,1263.58,1256.62,105.35M,0.09%
1366,06.06.2016,1257.59,1255.65,1258.02,1254.18,108.91M,0.10%
1367,05.06.2016,1256.32,1255.04,1258.06,1254.46,57.45M,-0.05%
1368,02.06.2016,1256.99,1251.53,1257.76,1251.22,81.11M,0.37%
1369,01.06.2016,1252.34,1254.28,1255.18,1247.84,50.75M,-0.18%
1370,31.05.2016,1254.58,1256.99,1259.34,1252.19,111.63M,-0.00%
1371,30.05.2016,1254.63,1245.32,1255.0,1243.19,81.96M,0.83%
1372,29.05.2016,1244.26,1246.6,1248.11,1243.14,57.28M,0.27%
1373,26.05.2016,1240.87,1244.5,1245.68,1236.56,150.43M,-0.71%
1374,25.05.2016,1249.8,1244.02,1249.8,1242.03,145.77M,0.95%
1375,24.05.2016,1238.05,1224.27,1238.05,1222.12,81.60M,0.95%
1376,23.05.2016,1226.34,1221.1,1226.85,1214.44,68.11M,0.49%
1377,22.05.2016,1220.39,1221.62,1222.86,1219.92,84.46M,0.66%
1378,19.05.2016,1212.43,1219.57,1221.18,1212.43,220.81M,-0.73%
1379,18.05.2016,1221.36,1210.02,1221.36,1208.08,73.12M,0.78%
1380,17.05.2016,1211.86,1216.81,1216.91,1206.51,60.12M,0.05%
1381,16.05.2016,1211.29,1212.51,1213.09,1206.69,59.72M,0.05%
1382,15.05.2016,1210.68,1213.34,1214.37,1208.28,43.57M,-1.43%
1383,10.05.2016,1228.24,1223.27,1228.55,1221.74,65.40M,0.66%
1384,09.05.2016,1220.15,1219.03,1225.56,1214.64,118.88M,0.35%
1385,08.05.2016,1215.85,1211.71,1216.1,1211.34,41.65M,-0.54%
1386,05.05.2016,1222.41,1226.22,1228.96,1219.78,65.60M,0.21%
1387,04.05.2016,1219.87,1227.77,1232.05,1216.82,43.39M,-0.58%
1388,03.05.2016,1226.94,1234.39,1235.91,1224.2,53.61M,-0.57%
1389,02.05.2016,1233.92,1227.52,1237.56,1225.36,57.11M,0.76%
1390,01.05.2016,1224.58,1234.93,1236.58,1223.59,32.30M,-1.72%
1391,27.04.2016,1246.04,1250.83,1253.99,1244.46,99.71M,-1.45%
1392,26.04.2016,1264.4,1266.43,1269.3,1262.19,62.20M,-1.63%
1393,25.04.2016,1285.29,1292.18,1292.6,1285.29,36.38M,-0.72%
1394,24.04.2016,1294.66,1292.09,1295.64,1291.33,19.79M,0.15%
1395,21.04.2016,1292.77,1295.45,1295.83,1290.39,62.57M,-0.04%
1396,20.04.2016,1293.28,1293.19,1297.52,1291.59,74.99M,-0.20%
1397,19.04.2016,1295.85,1288.65,1295.85,1288.31,59.04M,0.62%
1398,18.04.2016,1287.84,1281.29,1287.84,1275.2,79.43M,0.21%
1399,17.04.2016,1285.18,1273.71,1285.24,1273.21,56.26M,0.94%
1400,14.04.2016,1273.21,1273.03,1278.69,1268.41,67.56M,0.39%
1401,13.04.2016,1268.21,1258.25,1268.21,1257.94,48.47M,1.31%
1402,12.04.2016,1251.81,1252.55,1256.56,1250.46,56.31M,-0.28%
1403,11.04.2016,1255.36,1244.37,1256.47,1240.18,83.90M,0.96%
1404,10.04.2016,1243.39,1242.59,1244.75,1241.68,29.84M,-0.57%
