,Date,Rate,Open,High,Low,Volume,Change %
2204,2013-01-06,1079.98,1083.9,1085.55,1078.91,77.47M,0.53
2205,2013-01-03,1074.25,1081.83,1081.97,1072.65,203.83M,-0.92
2206,2013-01-02,1084.23,1078.74,1085.23,1077.86,155.95M,0.73
2207,2013-01-01,1076.34,1067.55,1076.34,1064.65,130.00M,2.6
2208,2012-12-31,1049.06,1048.32,1051.92,1043.24,292.29M,-0.16
2209,2012-12-30,1050.69,1045.13,1052.0,1044.85,150.12M,0.24
2210,2012-12-27,1048.18,1034.63,1051.2,1034.63,325.51M,-0.17
2211,2012-12-26,1050.01,1048.83,1055.04,1044.0,176.59M,0.41
2212,2012-12-25,1045.7,1054.22,1055.73,1044.15,184.41M,-0.63
2213,2012-12-24,1052.32,1061.57,1062.25,1049.38,173.73M,-1.03
2214,2012-12-23,1063.32,1072.36,1072.77,1063.32,88.93M,-1.25
2215,2012-12-20,1076.81,1075.92,1077.93,1072.44,149.05M,-0.31
2216,2012-12-19,1080.19,1074.4,1080.37,1073.53,195.25M,1.08
2217,2012-12-18,1068.63,1070.47,1071.69,1067.91,151.82M,0.45
2218,2012-12-17,1063.85,1075.9,1076.48,1059.69,136.18M,-0.68
2219,2012-12-16,1071.17,1076.26,1077.31,1069.37,188.88M,-1.08
2220,2012-12-13,1082.9,1092.65,1094.35,1082.9,315.79M,-1.29
2221,2012-12-12,1097.06,1097.28,1100.78,1096.86,142.36M,-0.13
2222,2012-12-11,1098.53,1091.97,1098.57,1090.52,137.17M,0.8
2223,2012-12-10,1089.82,1091.62,1091.62,1085.23,171.79M,-0.17
2224,2012-12-09,1091.73,1089.72,1091.73,1088.99,96.49M,0.6
2225,2012-12-06,1085.23,1086.47,1087.63,1083.6,158.99M,-0.18
2226,2012-12-05,1087.22,1088.8,1090.11,1085.8,190.24M,0.38
2227,2012-12-04,1083.08,1086.92,1087.53,1082.18,184.47M,-0.72
2228,2012-12-03,1090.98,1093.07,1095.24,1087.62,428.46M,0.1
2229,2012-12-02,1089.9,1087.46,1089.9,1086.0,158.71M,0.03
2230,2012-11-29,1089.61,1087.31,1093.73,1087.03,336.98M,0.29
2231,2012-11-28,1086.51,1092.23,1094.4,1086.4,86.82M,-0.58
2232,2012-11-27,1092.86,1088.61,1093.73,1087.8,121.15M,0.59
2233,2012-11-26,1086.48,1083.56,1088.12,1080.59,144.14M,0.17
2234,2012-11-25,1084.59,1078.45,1085.42,1078.45,252.81M,1.55
2235,2012-11-22,1067.99,1068.92,1072.56,1067.06,248.59M,0.33
2236,2012-11-21,1064.45,1061.28,1065.46,1056.29,133.54M,0.26
2237,2012-11-20,1061.71,1064.64,1067.64,1059.37,119.39M,-0.17
2238,2012-11-19,1063.49,1058.24,1068.47,1056.51,139.46M,0.67
2239,2012-11-18,1056.44,1046.65,1056.44,1046.44,106.21M,1.08
2240,2012-11-15,1045.13,1038.54,1045.53,1035.09,224.08M,-0.85
2241,2012-11-14,1054.12,1061.31,1065.88,1054.12,154.53M,-0.5
2242,2012-11-13,1059.37,1057.87,1063.8,1055.2,449.94M,-0.19
2243,2012-11-12,1061.38,1068.92,1071.3,1060.03,144.21M,-0.55
2244,2012-11-11,1067.3,1065.76,1068.17,1059.38,81.80M,-0.43
2245,2012-11-08,1071.96,1070.15,1075.89,1068.77,294.61M,-0.1
2246,2012-11-07,1073.02,1092.08,1092.31,1073.02,142.36M,-1.62
2247,2012-11-06,1090.66,1087.84,1093.88,1085.01,193.11M,0.55
2248,2012-11-05,1084.7,1082.8,1086.16,1081.68,196.29M,0.45
2249,2012-11-04,1079.84,1081.84,1081.84,1076.92,155.15M,-0.25
2250,2012-11-01,1082.59,1078.94,1082.93,1078.08,292.12M,0.57
2251,2012-10-31,1076.41,1076.1,1082.04,1072.28,456.67M,0.33
2252,2012-10-30,1072.85,1067.45,1075.18,1066.52,352.10M,0.88
2253,2012-10-29,1063.49,1069.58,1069.58,1061.88,223.55M,-0.8
2254,2012-10-28,1072.04,1072.54,1075.73,1070.53,186.12M,-0.15
2255,2012-10-25,1073.65,1066.28,1077.62,1064.24,393.07M,0.75
2256,2012-10-24,1065.62,1056.61,1066.34,1053.97,526.52M,1.03
2257,2012-10-23,1054.71,1064.45,1066.44,1053.66,464.15M,-1.39
2258,2012-10-22,1069.57,1067.5,1075.73,1061.99,-,0.74
2259,2012-10-21,1061.69,1064.41,1064.67,1058.63,-,-1.61
2260,2012-10-18,1079.03,1087.2,1091.18,1077.27,-,-1.26
2261,2012-10-17,1092.76,1091.68,1096.67,1089.72,-,0.02
2262,2012-10-16,1092.59,1091.73,1097.19,1089.76,-,0.41
2263,2012-10-15,1088.1,1080.7,1094.59,1078.11,-,1.16
2264,2012-10-14,1075.63,1073.56,1076.56,1066.61,-,-0.15
2265,2012-10-11,1077.22,1067.98,1077.92,1066.19,-,0.91
2266,2012-10-10,1067.48,1067.26,1070.16,1057.73,-,-0.16
2267,2012-10-09,1069.24,1083.23,1083.59,1069.24,-,-1.65
2268,2012-10-04,1087.15,1089.67,1089.67,1083.99,-,-0.13
2269,2012-10-03,1088.54,1079.34,1095.1,1074.55,-,0.88
2270,2012-10-02,1079.01,1062.7,1079.01,1061.54,-,2.32
2271,2012-09-27,1054.58,1044.88,1057.03,1041.08,-,1.23
2272,2012-09-24,1041.76,1027.72,1042.83,1026.83,-,1.44
2273,2012-09-23,1026.94,1020.18,1027.08,1019.85,-,0.99
2274,2012-09-20,1016.87,1015.38,1016.87,1013.05,-,0.14
2275,2012-09-19,1015.48,1018.53,1019.61,1013.83,-,0.37
2276,2012-09-13,1011.69,1008.02,1011.69,1006.37,-,0.19
2277,2012-09-12,1009.77,1007.85,1009.97,1003.75,-,0.36
2278,2012-09-11,1006.13,1001.65,1006.13,1000.26,-,-0.08
2279,2012-09-10,1006.97,1003.65,1008.72,1002.98,-,0.08
2280,2012-09-09,1006.13,997.9,1008.01,997.48,-,1.7
2281,2012-09-06,989.36,988.54,992.68,986.83,-,-0.12
2282,2012-09-05,990.53,991.12,993.09,985.88,-,-0.02
2283,2012-09-04,990.73,996.33,998.05,990.26,-,-0.72
2284,2012-09-03,997.95,993.8,998.33,993.69,-,0.42
2285,2012-09-02,993.76,995.52,999.4,993.21,-,-0.58
2286,2012-08-30,999.59,995.54,1000.96,993.9,-,0.38
2287,2012-08-29,995.81,987.29,997.86,985.21,-,1.05
2288,2012-08-28,985.48,988.63,989.33,984.03,-,-0.5
2289,2012-08-27,990.44,987.77,992.97,987.44,-,0.35
2290,2012-08-26,986.99,991.04,992.09,986.19,-,0.25
2291,2012-08-23,984.51,994.73,996.96,983.54,-,-0.52
2292,2012-08-22,989.64,990.7,993.97,988.52,-,-0.36
2293,2012-08-21,993.2,984.91,994.65,984.24,-,0.92
2294,2012-08-20,984.13,986.1,988.18,983.67,-,-0.25
2295,2012-08-19,986.62,982.41,988.73,982.25,-,0.47
2296,2012-08-16,982.03,977.49,985.43,976.97,-,0.84
2297,2012-08-15,973.82,976.41,977.74,973.15,-,-0.43
2298,2012-08-14,978.02,972.43,978.56,971.28,-,0.62
2299,2012-08-13,972.04,985.0,986.29,970.91,-,-1.6
2300,2012-08-12,987.84,994.85,994.89,984.71,-,-0.83
2301,2012-08-09,996.1,1002.01,1002.95,994.48,-,-0.31
2302,2012-08-08,999.19,997.35,999.19,995.3,-,-0.07
2303,2012-08-07,999.88,990.11,1000.15,989.61,-,1.21
2304,2012-08-06,987.88,989.71,990.17,985.68,-,-0.03
2305,2012-08-05,988.2,992.81,993.81,987.68,-,0.38
2306,2012-08-02,984.48,991.07,993.19,984.05,-,-1.19
2307,2012-08-01,996.3,995.93,997.91,990.49,-,-0.04
2308,2012-07-31,996.72,1001.61,1002.32,995.06,-,-0.6
2309,2012-07-30,1002.69,1002.92,1007.18,1001.15,-,1.47
2310,2012-07-26,988.16,978.41,990.5,974.27,-,1.13
2311,2012-07-25,977.14,962.39,978.55,962.1,-,0.96
2312,2012-07-24,967.85,962.52,968.39,958.86,-,0.78
2313,2012-07-23,960.36,971.27,971.46,958.04,-,-1.65
2314,2012-07-22,976.46,977.06,977.79,974.9,-,-0.73
2315,2012-07-19,983.62,981.49,986.67,979.34,-,1.71
2316,2012-07-18,967.1,966.25,970.28,965.27,-,-0.18
2317,2012-07-17,968.81,967.54,969.86,960.14,-,0.35
2318,2012-07-16,965.43,965.78,965.93,957.48,-,-0.3
2319,2012-07-15,968.33,979.83,980.89,968.33,-,-0.46
2320,2012-07-12,972.83,975.13,975.31,971.27,-,-0.62
2321,2012-07-11,978.85,979.31,980.89,976.91,-,-0.6
2322,2012-07-10,984.79,980.26,988.37,979.64,-,0.12
2323,2012-07-09,983.57,984.21,986.07,981.71,-,-0.11
2324,2012-07-08,984.63,982.71,986.14,980.27,-,-0.64
2325,2012-07-05,990.99,989.62,997.31,987.52,-,0.26
2326,2012-07-04,988.42,990.41,991.72,987.31,-,0.02
2327,2012-07-03,988.2,986.14,991.08,984.79,-,0.13
2328,2012-07-02,986.95,986.67,991.2,985.46,-,-0.31
2329,2012-07-01,990.06,988.19,993.45,988.19,-,2.08
2330,2012-06-28,969.86,983.83,984.58,967.07,-,-0.87
2331,2012-06-27,978.4,978.41,980.63,974.85,-,0.2
2332,2012-06-26,976.43,976.85,981.42,972.1,-,-0.14
2333,2012-06-25,977.79,984.42,985.83,976.66,-,-1.17
2334,2012-06-24,989.41,984.43,989.41,977.25,-,0.44
2335,2012-06-21,985.12,983.73,988.31,983.13,-,-0.41
2336,2012-06-20,989.18,994.06,995.35,988.98,-,-0.52
2337,2012-06-19,994.31,985.76,994.31,983.31,-,1.03
2338,2012-06-18,984.15,991.3,992.3,980.45,-,-0.27
2339,2012-06-17,986.82,986.2,987.79,981.73,-,1.51
2340,2012-06-14,972.17,979.02,981.72,964.58,-,-0.93
2341,2012-06-13,981.25,994.18,998.74,981.25,-,-1.35
2342,2012-06-12,994.65,991.69,994.65,985.11,-,-0.2
2343,2012-06-11,996.61,1013.3,1014.01,992.63,-,-0.99
2344,2012-06-10,1006.58,1003.48,1006.58,1000.13,-,0.45
2345,2012-06-07,1002.03,991.74,1002.03,988.71,-,1.8
2346,2012-06-06,984.29,978.1,986.64,977.63,-,1.36
2347,2012-06-05,971.07,969.36,972.39,960.99,-,0.5
2348,2012-06-04,966.22,956.1,969.41,955.56,-,0.78
2349,2012-06-03,958.76,958.67,962.42,956.07,-,-2.29
2350,2012-05-31,981.28,971.92,981.28,967.83,-,1.46
2351,2012-05-30,967.14,970.67,974.02,964.31,-,-0.65
2352,2012-05-29,973.48,979.43,980.76,969.06,-,-0.32
2353,2012-05-28,976.56,976.9,979.11,975.22,-,0.58
2354,2012-05-24,970.91,967.2,975.14,959.96,-,0.56
2355,2012-05-23,965.51,975.73,976.7,965.51,-,-1.52
2356,2012-05-22,980.38,985.85,991.46,973.91,-,0.34
2357,2012-05-21,977.06,983.2,991.74,977.06,-,-0.45
2358,2012-05-20,981.46,973.09,985.81,971.59,-,-0.74
2359,2012-05-17,988.82,1006.67,1006.69,986.55,-,-2.18
2360,2012-05-16,1010.88,990.47,1011.75,989.55,-,0.78
2361,2012-05-15,1003.01,1019.69,1021.47,997.04,-,-1.71
2362,2012-05-14,1020.51,1031.57,1033.14,1018.84,-,-1.2
2363,2012-05-13,1032.86,1035.82,1035.89,1030.67,-,-0.59
2364,2012-05-10,1038.97,1040.54,1042.58,1035.31,-,0.52
2365,2012-05-09,1033.56,1046.29,1046.73,1033.56,-,-1.23
2366,2012-05-08,1046.46,1052.22,1055.72,1046.46,-,-0.15
2367,2012-05-07,1048.04,1039.82,1049.65,1037.39,-,-0.05
2368,2012-05-06,1048.52,1051.1,1051.22,1047.46,-,-1.78
2369,2012-05-03,1067.47,1060.82,1069.25,1059.3,-,0.55
2370,2012-05-02,1061.64,1072.53,1074.15,1059.57,-,-0.52
2371,2012-05-01,1067.17,1065.62,1069.68,1064.18,-,0.06
2372,2012-04-30,1066.49,1069.56,1070.07,1064.08,-,0.02
2373,2012-04-29,1066.27,1073.57,1074.08,1065.45,-,0.12
2374,2012-04-24,1065.01,1060.99,1066.4,1059.58,-,0.98
2375,2012-04-23,1054.66,1064.58,1064.87,1051.74,-,-1.16
2376,2012-04-22,1067.04,1061.84,1069.82,1059.51,-,0.79
2377,2012-04-19,1058.69,1056.25,1063.16,1056.2,-,0.68
2378,2012-04-18,1051.52,1055.61,1057.31,1047.2,-,-0.08
2379,2012-04-17,1052.41,1039.17,1055.41,1038.64,-,1.15
2380,2012-04-16,1040.4,1026.09,1040.4,1025.9,-,1.49
2381,2012-04-15,1025.15,1033.32,1033.38,1023.09,-,-1.46
2382,2012-04-11,1040.32,1038.63,1042.25,1036.06,-,-0.84
2383,2012-04-10,1049.08,1048.01,1051.09,1045.03,-,0.36
2384,2012-04-09,1045.31,1045.97,1047.01,1043.8,-,-0.26
2385,2012-04-08,1048.01,1054.33,1054.33,1047.7,-,-0.52
2386,2012-04-05,1053.46,1051.99,1056.18,1049.31,-,0.18
2387,2012-04-04,1051.54,1051.01,1052.54,1048.19,-,-0.45
2388,2012-04-03,1056.32,1051.96,1056.32,1050.69,-,0.98
2389,2012-04-02,1046.11,1043.01,1046.39,1040.59,-,0.68
2390,2012-04-01,1039.05,1039.04,1042.41,1036.02,-,0.64
2391,2012-03-29,1032.48,1048.11,1048.38,1032.48,-,-1.74
2392,2012-03-28,1050.72,1054.2,1056.17,1048.53,-,-0.23
2393,2012-03-27,1053.14,1055.6,1060.23,1053.14,-,0.09
2394,2012-03-26,1052.23,1033.51,1052.23,1032.83,-,1.76
2395,2012-03-25,1034.01,1031.32,1034.53,1028.81,-,0.84
2396,2012-03-22,1025.44,1023.23,1025.71,1018.9,-,0.45
2397,2012-03-21,1020.82,1021.3,1027.69,1020.82,-,0.24
2398,2012-03-20,1018.39,1019.45,1020.93,1014.13,-,-0.09
2399,2012-03-19,1019.26,1019.96,1021.64,1015.62,-,-0.16
2400,2012-03-18,1020.86,1023.06,1024.82,1017.91,-,0.52
2401,2012-03-15,1015.57,1020.52,1021.31,1014.51,-,-0.35
2402,2012-03-14,1019.17,1003.16,1025.79,1002.76,-,2.59
2403,2012-03-13,993.46,993.46,995.8,989.45,-,0.72
2404,2012-03-12,986.39,990.78,992.56,983.74,-,-0.8
2405,2012-03-11,994.32,998.1,998.85,988.05,-,0.62
2406,2012-03-07,988.17,984.77,989.8,982.45,-,0.26
2407,2012-03-06,985.6,994.6,995.61,984.65,-,-1.54
2408,2012-03-05,1001.05,1004.16,1005.58,999.87,-,-0.45
2409,2012-03-04,1005.59,1002.33,1005.84,999.12,-,0.64
2410,2012-03-01,999.19,989.69,999.19,988.96,-,0.92
2411,2012-02-29,990.06,978.73,992.24,978.73,-,1.39
2412,2012-02-28,976.44,989.7,991.6,975.62,-,-0.77
2413,2012-02-27,983.99,978.86,988.58,977.59,-,0.26
2414,2012-02-26,981.44,1006.79,1007.13,981.44,-,-1.84
2415,2012-02-23,999.84,1012.59,1013.9,999.84,-,-1.7
2416,2012-02-22,1017.18,1021.73,1022.89,1016.75,-,-0.25
2417,2012-02-21,1019.72,1018.8,1021.4,1014.76,-,0.1
2418,2012-02-20,1018.74,1017.28,1020.58,1013.49,-,0.47
2419,2012-02-19,1014.01,1015.57,1017.51,1010.71,-,0.37
2420,2012-02-16,1010.26,1012.54,1013.92,1007.34,-,-0.77
2421,2012-02-15,1018.09,1023.45,1025.74,1016.21,-,0.43
2422,2012-02-14,1013.73,1016.95,1018.81,1012.7,-,-0.43
2423,2012-02-13,1018.09,1022.37,1023.04,1014.73,-,-0.06
2424,2012-02-12,1018.71,1010.34,1020.71,1009.08,-,0.28
2425,2012-02-07,1015.87,1014.9,1015.89,1004.27,-,0.24
2426,2012-02-06,1013.46,1022.8,1023.9,1013.15,-,-1.1
2427,2012-02-05,1024.71,1026.73,1028.2,1024.42,-,0.72
2428,2012-02-02,1017.35,1021.62,1022.72,1015.62,-,-0.04
2429,2012-02-01,1017.77,1011.98,1020.83,1011.72,-,0.4
2430,2012-01-31,1013.7,1014.59,1015.5,1011.13,-,0.49
2431,2012-01-30,1008.72,1010.99,1011.87,1005.92,-,-0.64
2432,2012-01-29,1015.2,1018.01,1018.58,1013.86,-,-0.89
2433,2012-01-26,1024.32,1020.6,1024.47,1018.66,-,1.12
2434,2012-01-25,1012.96,1024.49,1024.81,1012.96,-,-0.52
2435,2012-01-24,1018.25,1025.63,1026.6,1010.04,-,-0.77
2436,2012-01-23,1026.14,1030.57,1033.48,1026.14,-,-0.43
2437,2012-01-22,1030.53,1035.51,1036.33,1029.19,-,-0.16
2438,2012-01-19,1032.13,1036.56,1037.19,1027.8,-,0.43
2439,2012-01-18,1027.66,1028.81,1035.72,1023.64,-,-0.31
2440,2012-01-17,1030.81,1028.56,1033.24,1026.7,-,1.34
2441,2012-01-16,1017.2,1011.62,1017.2,1007.6,-,0.98
2442,2012-01-15,1007.34,1018.95,1018.95,1007.19,-,-1.72
2443,2012-01-12,1024.94,1020.87,1029.29,1020.27,-,0.46
2444,2012-01-11,1020.29,1026.46,1026.85,1015.16,-,-0.69
2445,2012-01-10,1027.35,1018.62,1027.35,1017.8,-,1.66
2446,2012-01-09,1010.54,1010.07,1013.92,1006.69,-,0.03
2447,2012-01-08,1010.26,1009.12,1011.42,1006.37,-,0.35
2448,2012-01-05,1006.76,1005.74,1010.5,999.08,-,0.11
2449,2012-01-04,1005.7,1003.05,1008.2,1001.01,-,0.15
2450,2012-01-03,1004.19,1004.25,1009.52,1000.81,-,0.39
2451,2012-01-02,1000.27,990.87,1001.33,989.63,-,1.0
2452,2012-01-01,990.37,984.12,993.36,983.33,-,1.21
2453,2011-12-29,978.49,982.01,987.72,975.91,-,-2.07
2454,2011-12-28,999.15,1002.0,1003.81,997.48,-,-0.56
2455,2011-12-27,1004.78,1003.05,1008.44,1001.75,-,-0.02
2456,2011-12-26,1004.96,1000.83,1004.96,998.94,-,0.45
2457,2011-12-25,1000.48,994.59,1000.99,992.87,-,1.88
2458,2011-12-22,982.01,984.83,988.34,975.78,-,-0.02
2459,2011-12-21,982.18,1003.18,1003.82,981.13,-,-1.27
2460,2011-12-20,994.84,986.41,997.12,985.54,-,0.33
2461,2011-12-19,991.57,978.79,995.33,977.84,-,0.91
2462,2011-12-18,982.62,986.79,988.44,979.84,-,-0.55
2463,2011-12-15,988.07,972.34,988.07,971.49,-,1.13
2464,2011-12-14,977.05,973.07,981.13,967.87,-,-0.1
2465,2011-12-13,977.98,968.24,980.35,966.34,-,1.03
2466,2011-12-12,967.99,986.14,988.89,963.93,-,-2.07
2467,2011-12-11,988.48,992.68,992.7,984.68,-,1.53
2468,2011-12-08,973.56,975.52,988.77,970.22,-,0.28
2469,2011-12-07,970.85,999.38,1001.23,965.88,-,-1.84
2470,2011-12-06,989.01,995.16,1001.93,986.02,-,-1.72
2471,2011-12-05,1006.36,995.59,1008.82,995.34,-,1.91
2472,2011-12-04,987.51,988.08,990.42,982.32,-,-0.21
2473,2011-12-01,989.55,987.35,994.68,982.01,-,0.53
2474,2011-11-30,984.32,947.39,984.32,944.11,-,3.77
2475,2011-11-29,948.53,967.31,968.98,948.1,-,-1.82
2476,2011-11-28,966.16,943.41,967.65,941.51,-,3.07
2477,2011-11-27,937.35,922.35,937.35,904.87,-,1.13
2478,2011-11-24,926.87,928.66,938.66,925.73,-,-1.06
2479,2011-11-23,936.83,936.7,948.67,934.99,-,-0.45
2480,2011-11-22,941.09,956.06,959.51,939.5,-,-1.29
2481,2011-11-21,953.39,976.82,978.51,953.39,-,-2.37
2482,2011-11-20,976.51,987.93,991.85,976.51,-,-2.56
2483,2011-11-17,1002.18,1004.92,1009.47,997.33,-,-0.57
2484,2011-11-16,1007.89,1007.12,1018.26,1004.03,-,-0.23
2485,2011-11-15,1010.25,1013.48,1017.68,999.41,-,-0.76
2486,2011-11-14,1017.97,1022.68,1023.49,1012.13,-,-0.87
2487,2011-11-13,1026.93,1023.99,1026.93,1020.85,-,2.32
2488,2011-11-10,1003.66,984.92,1005.05,982.3,-,0.95
2489,2011-11-09,994.18,1024.5,1026.92,993.61,-,-2.7
2490,2011-11-08,1021.74,1007.57,1021.74,1004.97,-,1.45
2491,2011-11-07,1007.18,995.02,1010.96,995.02,-,-0.17
2492,2011-11-06,1008.86,1007.01,1008.86,994.56,-,0.76
2493,2011-11-03,1001.23,977.59,1010.25,974.4,-,0.6
2494,2011-11-02,995.26,1002.59,1008.09,987.25,-,-0.09
2495,2011-11-01,996.13,1004.37,1005.96,982.63,-,-2.48
2496,2011-10-31,1021.47,1030.82,1031.7,1017.2,-,-1.03
2497,2011-10-30,1032.15,1051.67,1053.76,1032.15,-,-2.23
2498,2011-10-27,1055.71,1063.57,1063.57,1053.94,-,2.33
2499,2011-10-26,1031.67,1029.17,1034.38,1026.05,-,0.16
2500,2011-10-25,1030.0,1039.93,1041.13,1027.76,-,-0.14
2501,2011-10-24,1031.47,1034.72,1035.51,1025.31,-,-0.11
2502,2011-10-23,1032.61,1033.71,1034.43,1028.01,-,1.43
2503,2011-10-18,1018.06,1011.03,1018.43,1008.91,-,-0.38
2504,2011-10-17,1021.98,1025.56,1034.19,1017.93,-,-0.04
2505,2011-10-16,1022.4,1012.93,1025.67,1011.81,-,4.18
2506,2011-10-11,981.41,974.98,982.5,973.07,-,0.75
2507,2011-10-10,974.07,945.82,974.07,943.77,-,3.85
2508,2011-10-09,937.98,943.49,943.99,937.62,-,-1.25
2509,2011-10-06,949.87,954.35,957.79,946.74,-,1.1
2510,2011-10-05,939.51,932.46,943.29,930.16,-,1.74
2511,2011-10-04,923.43,940.22,940.22,920.32,-,-3.74
2512,2011-10-03,959.32,944.37,961.49,943.93,-,0.57
2513,2011-10-02,953.87,948.22,956.27,947.39,-,-1.64
2514,2011-09-27,969.77,969.52,978.83,963.35,-,1.59
2515,2011-09-26,954.55,937.26,963.94,934.9,-,0.53
2516,2011-09-25,949.54,945.35,951.48,939.67,-,1.73
2517,2011-09-22,933.43,952.9,955.96,928.79,-,-4.29
2518,2011-09-21,975.31,962.43,978.87,955.59,-,1.11
2519,2011-09-20,964.61,939.29,967.18,938.75,-,2.77
2520,2011-09-19,938.58,948.4,952.41,938.58,-,-2.68
2521,2011-09-18,964.47,957.51,968.56,951.99,-,0.95
2522,2011-09-15,955.41,936.67,955.41,932.16,-,2.12
2523,2011-09-14,935.56,906.7,935.56,906.7,-,1.84
2524,2011-09-13,918.67,914.99,918.67,886.55,-,2.3
2525,2011-09-12,897.98,912.8,913.94,894.16,-,-2.51
2526,2011-09-11,921.07,930.19,931.43,920.65,-,-3.47
2527,2011-09-08,954.16,955.09,966.49,950.76,-,-0.73
2528,2011-09-07,961.21,956.11,961.21,940.55,-,3.23
2529,2011-09-06,931.1,950.43,964.78,925.58,-,-2.71
2530,2011-09-05,957.02,979.48,979.71,952.9,-,-1.97
2531,2011-09-04,976.28,990.13,994.14,976.28,-,-4.05
2532,2011-09-01,1017.51,1014.91,1017.51,1004.28,-,0.4
2533,2011-08-31,1013.47,1003.5,1016.72,1002.3,-,1.25
2534,2011-08-30,1000.94,1006.33,1007.85,994.83,-,-0.17
2535,2011-08-29,1002.66,996.15,1004.45,988.66,-,2.37
2536,2011-08-28,979.48,984.56,986.89,973.89,-,0.41
2537,2011-08-25,975.44,995.77,999.77,971.23,-,-2.11
2538,2011-08-24,996.46,994.7,997.51,984.54,-,0.67
2539,2011-08-23,989.81,989.11,1000.68,986.2,-,-0.36
2540,2011-08-22,993.41,962.26,998.45,956.73,-,2.65
2541,2011-08-21,967.79,929.84,967.93,922.35,-,0.65
2542,2011-08-18,961.58,985.34,989.98,961.58,-,-3.47
2543,2011-08-17,996.13,974.47,996.13,970.43,-,2.51
2544,2011-08-16,971.73,988.84,989.28,967.85,-,-1.31
2545,2011-08-15,984.66,991.58,994.31,983.67,-,-0.45
2546,2011-08-14,989.15,986.49,989.15,977.86,-,3.18
2547,2011-08-11,958.7,962.28,964.36,940.77,-,0.31
2548,2011-08-10,955.73,991.22,994.37,951.88,-,-3.18
2549,2011-08-08,987.14,980.02,997.28,969.11,-,1.47
2550,2011-08-07,972.8,991.07,995.43,972.8,-,-7.2
2551,2011-08-04,1048.26,1074.47,1076.89,1042.66,-,-1.94
2552,2011-08-03,1069.0,1060.35,1074.34,1057.81,-,-0.86
2553,2011-08-02,1078.23,1086.13,1090.86,1074.79,-,-1.04
2554,2011-08-01,1089.51,1118.55,1121.46,1089.51,-,-1.76
2555,2011-07-31,1108.99,1122.31,1123.54,1102.48,-,-0.77
2556,2011-07-28,1117.65,1118.08,1124.42,1116.44,-,-1.71
2557,2011-07-27,1137.12,1142.57,1142.6,1134.7,-,-0.65
2558,2011-07-26,1144.55,1146.99,1148.35,1142.1,-,0.02
2559,2011-07-25,1144.31,1143.67,1148.44,1140.26,-,-0.49
2560,2011-07-24,1149.91,1151.85,1153.4,1148.07,-,0.33
2561,2011-07-21,1146.08,1139.44,1147.02,1136.89,-,0.29
2562,2011-07-20,1142.79,1143.72,1145.38,1139.71,-,0.94
2563,2011-07-19,1132.17,1127.39,1134.32,1125.72,-,0.58
2564,2011-07-18,1125.68,1128.94,1130.39,1121.18,-,-0.87
2565,2011-07-17,1135.58,1136.19,1136.83,1132.23,-,-0.23
2566,2011-07-14,1138.16,1136.54,1140.42,1130.61,-,0.01
2567,2011-07-13,1138.06,1140.65,1142.28,1135.97,-,-0.08
2568,2011-07-12,1139.01,1127.03,1140.83,1121.39,-,0.24
2569,2011-07-11,1136.28,1147.33,1147.33,1136.0,-,-1.66
2570,2011-07-10,1155.47,1146.54,1156.17,1145.08,-,0.59
2571,2011-07-07,1148.66,1137.8,1148.66,1136.38,-,1.62
2572,2011-07-06,1130.4,1140.58,1140.58,1126.73,-,-0.72
2573,2011-07-05,1138.6,1140.79,1142.78,1136.29,-,-0.09
2574,2011-07-04,1139.57,1140.79,1143.08,1138.16,-,-0.19
2575,2011-07-03,1141.76,1138.05,1142.05,1137.1,-,2.55
2576,2011-06-30,1113.38,1124.31,1124.65,1113.36,-,-0.58
2577,2011-06-29,1119.91,1117.12,1128.03,1117.12,-,0.75
2578,2011-06-28,1111.59,1098.72,1111.59,1097.32,-,1.48
2579,2011-06-27,1095.41,1087.42,1095.41,1086.69,-,0.66
2580,2011-06-26,1088.26,1093.9,1096.33,1088.26,-,-0.69
2581,2011-06-23,1095.85,1107.54,1107.93,1095.85,-,-1.6
2582,2011-06-22,1113.67,1112.44,1115.0,1106.17,-,0.66
2583,2011-06-21,1106.32,1100.16,1111.38,1099.13,-,1.38
2584,2011-06-20,1091.26,1085.21,1092.36,1080.67,-,-0.4
2585,2011-06-19,1095.64,1089.03,1100.12,1086.98,-,-0.22
2586,2011-06-16,1098.06,1086.16,1100.09,1077.95,-,1.12
2587,2011-06-15,1085.88,1107.42,1112.14,1085.88,-,-2.26
2588,2011-06-14,1110.99,1106.44,1110.99,1104.3,-,0.94
2589,2011-06-13,1100.69,1098.47,1101.38,1086.42,-,0.57
2590,2011-06-12,1094.4,1096.13,1097.37,1089.7,-,-1.23
2591,2011-06-09,1108.0,1108.73,1112.34,1107.26,-,-0.88
2592,2011-06-06,1117.81,1116.78,1121.14,1114.17,-,-0.02
2593,2011-06-05,1117.99,1114.0,1118.92,1108.82,-,0.11
2594,2011-06-02,1116.79,1118.38,1127.86,1109.8,-,-1.48
2595,2011-06-01,1133.56,1149.94,1149.94,1133.56,-,-1.62
2596,2011-05-31,1152.22,1143.57,1152.22,1143.57,-,1.37
2597,2011-05-30,1136.67,1139.26,1140.69,1134.39,-,-0.14
2598,2011-05-29,1138.29,1139.04,1142.1,1136.43,-,1.11
